Title,Summary,Enrollment,Stars,Rating,Link
"
Machine Learning: Build neural networks in 77 lines of code
","
Machine Learning and Artificial Intelligence for beginners. How to build a neural network in 77 lines of Python code.
","
593 students
",4.6, (171 ratings),https://www.udemy.com/course/machine-learning-build-a-neural-network-in-77-lines-of-code/
"
RxJS Operators
","
Master RxJS Operators from Buffer to Zip and Confidently Build Web Applications!
","
1,035 students
",4.5, (171 ratings),https://www.udemy.com/course/rxjs-operators/
"
Up and Running With PostgreSQL 11
","
The Modern and Most Used Relational Database
","
4,492 students
",4.1, (171 ratings),https://www.udemy.com/course/postgres/
"
Machine Learning: Build neural networks in 77 lines of code
","
Machine Learning and Artificial Intelligence for beginners. How to build a neural network in 77 lines of Python code.
","
593 students
",4.6, (171 ratings),https://www.udemy.com/course/machine-learning-build-a-neural-network-in-77-lines-of-code/
"
Digishock 2.0: Machine Learning Certification (No Code)
","
The ultimate machine learning course of 2020 taught without coding
","
22,825 students
",2.8, (171 ratings),https://www.udemy.com/course/digishock-20-machine-learning-for-beginners-no-coding/
"
Complete Machine Learning Masterclass - Learn From Scratch
","
Learn Machine Learning from scratch and go from zero to hero in Machine Learning
","
34,430 students
",2.1, (171 ratings),https://www.udemy.com/course/complete-machine-learning-masterclass-learn-from-scratch/
"
Outlier Detection Algorithms in Data Mining and Data Science
","
Outlier Detection in Data Mining, Data Science, Machine Learning, Data Analysis and Statistics using PYTHON,R and SAS
","
2,036 students
",4.4, (171 ratings),https://www.udemy.com/course/outlier-detection-techniques/
"
Email Marketing: Send Unlimited Emails via Own Mail Server
","
Learn to create your own mail server & start sending unlimited emails for your unlimited websites
","
4,135 students
",3.6, (171 ratings),https://www.udemy.com/course/email-marketing-send-unlimited-emails-via-own-mail-server/
"
SQL with MySQL Database for Beginners - Zero to Hero
","
Step by Step SQL with MySQL Database for Beginners, Non-Techs, newbs - Quick way to learn SQL using MySQL Database
","
5,553 students
",4.0, (171 ratings),https://www.udemy.com/course/learn-sql-in-a-day/
"
iOS 11 & Objective-C - Complete Developer Course
","
A Complete iOS 11 and Xcode 9 Course with Objective-C
","
686 students
",4.3, (171 ratings),https://www.udemy.com/course/objective-c-ios11/
"
Beast Android Development: Advanced Android UI
","
Master Android Design, Google APIs, and Different Android Libraries. Learn to implement Firebase as your apps back-end.
","
3,546 students
",3.6, (171 ratings),https://www.udemy.com/course/build-an-advance-android-app/
"
Introduction to Computer Networks for QA Testers
","
The concept of OSI Model in Computer Networks for QA SW Testing
","
4,861 students
",4.0, (170 ratings),https://www.udemy.com/course/introduction-to-computer-networks-for-qa-testers/
"
Hadoop Big Data - Must See Introduction to Big Data
","
Get Your Feet Wet in Big Data: What can you do with Big Data and Hadoop Developing
","
3,199 students
",3.3, (170 ratings),https://www.udemy.com/course/hadoop-big-data-must-see-introduction-to-big-data/
"
DevOps CI CD with Jenkins Maven Git and Pipeline
","
Learn DevOps Continuous Integration and Delivery using Jenkins, Maven and build fully functional Jenkins pipelines
","
1,407 students
",3.8, (170 ratings),https://www.udemy.com/course/devops-ci-cd-with-jenkins-maven-git-and-pipeline/
"
Web Site for Beginners - Learn Web Building like knitting
","
HTML made easy with real life examples. Learn how to make a web site with html.
","
9,454 students
",3.4, (170 ratings),https://www.udemy.com/course/web-design-for-grandmothers-with-html/
"
Complete Python Course: Zero to Hero
","
Learn Python from scratch
","
13,402 students
",2.9, (170 ratings),https://www.udemy.com/course/complete-python-course-zero-to-hero/
"
Forecasting Models with Excel
","
Learn main forecasting models and methods from basic to expert level through a practical course with Excel.
","
1,064 students
",2.7, (170 ratings),https://www.udemy.com/course/forecasting-models-with-excel/
"
Web Application Performance Testing
","
In this course we will discuss what are the industry practices to conduct a performance test.
","
1,591 students
",3.7, (170 ratings),https://www.udemy.com/course/web-application-performance-testing/
"
C# Basics for Beginners: Introduction to Programming with C#
","
Learn C# Fundamentals in 1 Hour and Dive Into the Programming World. C# Programming Basics Explained for Beginners
","
20,646 students
",4.7, (170 ratings),https://www.udemy.com/course/c-sharp-introduction/
"
Sending email with PHP: from Basic to Advanced
","
Learn how to send emails from your PHP website, including best practices.
","
1,150 students
",4.8, (170 ratings),https://www.udemy.com/course/php-email/
"
Make 5 Android Apps in 1 Hour No Coding With App Inventor 2
","
Learn how to use a free tool to make 5 legitimate Android Apps in only 1 hour!
","
6,727 students
",4.8, (170 ratings),https://www.udemy.com/course/make-5-android-apps-in-1-hour-no-coding/
"
PostgreSQL High Performance Tuning Guide
","
Tips for Tuning PostgreSQL 12 like a Pro | Learn how to prevent Postgres performance problems
","
968 students
",4.2, (169 ratings),https://www.udemy.com/course/postgresql-high-performance-tuning-guide/
"
Deploying web apps for new developers on AWS ec2
","
A straight-forward approach for new developers, code school students, or anyone not familiar with deploying apps.
","
1,588 students
",4.2, (169 ratings),https://www.udemy.com/course/deploying-web-apps-simplified-quick-or-in-depth-on-aws/
"
LEARNING PATH: Python: Functional Programming with Python
","
Perceive functional programming with Python to efficiently solve real-world problems
","
1,647 students
",4.3, (169 ratings),https://www.udemy.com/course/learning-path-python-functional-programming-with-python/
"
Back to School Web Development and Programming Bundle
","
This course has 42 hours of content!
","
18,321 students
",4.7, (169 ratings),https://www.udemy.com/course/back-to-school-web-development-and-programming-bundle/
"
BlackBelt PHP and MySQL Skills for Creating Dynamic Website
","
Learning how to create programs that are safe and efficient enough to survive in real life from ground zero.
","
1,336 students
",4.6, (169 ratings),https://www.udemy.com/course/essential-php-skills-for-building-dynamic-websites-revoiced/
"
Data Visualization in Python for Machine Learning Engineers
","
The Third Course in a Series for Mastering Python for Machine Learning Engineers
","
10,211 students
",4.5, (169 ratings),https://www.udemy.com/course/data-visualization-in-python-for-machine-learning-engineers/
"
Alteryx Designer Core Certification Preparation 2020 -8 Hour
","
Alteryx Designer Core Certification Bootcamp. Learn Everything You Need To Score Very High Mark In Designer Core Exam.
","
571 students
",4.0, (169 ratings),https://www.udemy.com/course/alteryx-designer-core-certification-prep/
"
Practical Neural Networks & Deep Learning In R
","
Artificial Intelligence & Machine Learning for Practical Data Science in R
","
1,383 students
",4.7, (168 ratings),https://www.udemy.com/course/practical-neural-networks-deep-learning-in-r/
"
REST API's RESTFul from 0 to AWS with Spring Boot and Docker
","
Learn how to develop a REST API from absolute 0 by meeting all RESTful maturity levels and deploy on AWS using Travis CI
","
1,069 students
",4.4, (168 ratings),https://www.udemy.com/course/rest-apis-restful-from-0-to-aws-with-spring-boot-and-docker/
"
Learn Oracle 12c SQL : Kickstart kit for beginners
","
Journey from Beginner to Expert
","
1,061 students
",4.3, (168 ratings),https://www.udemy.com/course/learn-sql-from-scratch-x/
"
Java Object-Oriented Programming : Build a Quiz Application
","
Learn Java core object-oriented concepts and build a console-based quiz application.
","
9,482 students
",3.9, (168 ratings),https://www.udemy.com/course/java-object-oriented-programming-build-a-quiz-application/
"
*NEW* DOM 2020 Build Dynamic Websites with JavaScript Part 1
","
Understand DOM (Document Object Model). Crucial for front end web development. Novice to Pro in easy steps.Course 1 of 2
","
978 students
",4.8, (168 ratings),https://www.udemy.com/course/build-interactive-websites-1/
"
Angular 7 with Angular Material and Firebase Cloud Firestore
","
Learn Angular 7+ by example with Cloud Firestore and Angular Material. Includes CRUD, Authentication, Routing, HTTP.
","
740 students
",4.1, (168 ratings),https://www.udemy.com/course/angular-firebase-firestore/
"
Test and improve your Java skills
","
Great course to improve Java skills and it will help you in your Java interview for Java related questions
","
8,227 students
",4.2, (168 ratings),https://www.udemy.com/course/improve-java-skills/
"
Master Tkinter By Building 5 Fully Functioning Apps
","
This course is​ all ​you need to became a master Tkinter​ developer.
","
4,761 students
",4.1, (168 ratings),https://www.udemy.com/course/master-tkinter-by-building-5-apps/
"
Git by Example
","
Learn Git for teamwork and error-control, in the terminal and visual interface
","
1,841 students
",4.2, (168 ratings),https://www.udemy.com/course/git-version-control/
"
Create E-shop with .Net Core 3.0 MVC (step by step project)
","
Creating ASP .Net Core 3.0 Database Driven Web E-commerce shop using Entity Framework Core
","
788 students
",4.3, (168 ratings),https://www.udemy.com/course/asp-net-core-3/
"
Mobile E-Commerce with Flutter, Redux, and Stripe
","
Build an online marketplace for your mobile apps!
","
1,107 students
",3.5, (168 ratings),https://www.udemy.com/course/mobile-e-commerce-with-flutter-redux-and-stripe/
"
Linear Regression, GLMs and GAMs with R
","
How to extend linear regression to specify and estimate generalized linear models and additive models.
","
1,741 students
",4.3, (167 ratings),https://www.udemy.com/course/linear-regression-glms-and-gams-with-r/
"
Learn Complete Web Development From Scratch
","
Master web technologies like PHP, MYSQL, JSON,XML,AJAX,CSS3 and Yii framework
","
14,262 students
",3.8, (167 ratings),https://www.udemy.com/course/learn-complete-web-development-from-scratch/
"
Flume and Sqoop for Ingesting Big Data
","
Import data to HDFS, HBase and Hive from a variety of sources , including Twitter and MySQL
","
3,400 students
",3.4, (167 ratings),https://www.udemy.com/course/flume-and-sqoop/
"
Creating Gameplay Mechanics With Blueprints in Unreal Engine
","
Learn Unreal blueprints by developing 2D & 3D games with this comprehensive guide from begin to finish
","
1,304 students
",3.9, (167 ratings),https://www.udemy.com/course/creating-gameplay-mechanics-with-blueprints-in-unreal-engine/
"
Start your own online store now for FREE. (No monthly fees!)
","
This great course shows you step by step how to avoid ALL setup fees & monthly fees for your zero budget online store
","
32,130 students
",4.1, (167 ratings),https://www.udemy.com/course/how-to-create-an-online-store-with-no-budget-step-by-step/
"
PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly
","
Learn To Build Robust PHP / MySQL Web Applications, Taught By Leading Zend Certified PHP Trainer. Learn To Code PHP Fast
","
5,904 students
",3.9, (167 ratings),https://www.udemy.com/course/learning-php-and-mysql-development-the-easy-way/
"
MuleSoft 4 Fundamentals - Beginner to Expert Level
","
Learn Mule 4 from scratch step by step to become Mule 4 developer & clear the MCD Level 1
","
718 students
",4.0, (167 ratings),https://www.udemy.com/course/mulesoft-beginners-to-expert-mule-42/
"
Machine Learning & Training Neural Network in MATLAB
","
Machine Learning | Learn concepts of Machine Learning and how to train a Neural Network in MATLAB on Iris data-set.
","
7,456 students
",3.4, (167 ratings),https://www.udemy.com/course/machine-learning-training-neural-network-in-matlab/
"
Sharepoint: SPFx Development Model
","
Developing SharePoint Online solutions with open source toolchain
","
839 students
",3.5, (167 ratings),https://www.udemy.com/course/sharepoint-spfx-development-model/
"
Data Visualization in Python Masterclass™: Beginners to Pro
","
Visualisation in matplotlib, Seaborn, Plotly & Cufflinks, EDA on Boston Housing, Titanic, IPL, FIFA, Covid-19 Data.
","
1,364 students
",4.6, (167 ratings),https://www.udemy.com/course/complete-data-visualization-in-python/
"
Practical SQL Skills
","
SQL: Now learn key SQL skills with SQL Server to boost your career and/or make you more productive in your current job
","
2,810 students
",4.3, (167 ratings),https://www.udemy.com/course/practical-sql-skills-from-beginner-to-intermediate/
"
Power BI Masterclass 8 - Python, Finance, and advanced DAX
","
How to become a data analyst and learn Power BI. Power BI online training for data analysts
","
1,065 students
",4.2, (167 ratings),https://www.udemy.com/course/power-bi-masterclass-8-python-finance-and-advanced-dax/
"
Python 3 Workout - Solve 250 Coding Exercises!
","
Companion for the 'Python 3 Complete Masterclass' with 250 coding exercises to boost your Python 3 skills.
","
3,091 students
",4.4, (167 ratings),https://www.udemy.com/course/python-exercises/
"
Learn React by Building Real Projects
","
Be challenged and build a real web application
","
11,199 students
",4.2, (166 ratings),https://www.udemy.com/course/learn-react-by-building-a-real-projects/
"
Intro to Django for Web Development - A Crash Course
","
Learn Admin Panel, Django Models, Django Views, Best Practices, Function Based Views, Todo App, INTERVIEW QUESTIONS
","
23,025 students
",3.5, (166 ratings),https://www.udemy.com/course/django-web-development-crash-course/
"
#3 User Stories :Master The Art Of Managing User Stories
","
User Stories Masterclass :Practical And Easy Way To Write, Maintain, Deliver User Stories For Scrum Team & Product Owner
","
3,165 students
",3.7, (166 ratings),https://www.udemy.com/course/user-story/
"
Learn to make an Awesome Builder-Defender game in Unity!
","
Construct Buildings, Gather Resources, Defend your base from Enemies and more!
","
905 students
",4.8, (166 ratings),https://www.udemy.com/course/awesome-builder-defender-game-in-unity/
"
ASP.NET (MVC) 5 CORE: Web Development, jQuery & RESTful API
","
ASP.NET (CORE ) MVC 5: Web & App Development In C#, jQuery Plugins & RESTful API, Web Services & Entity Framework
","
4,554 students
",3.5, (166 ratings),https://www.udemy.com/course/aspnet-mvc-5-core-web-development-jquery-restful-api/
"
Salesforce Lightning : Practical Coding Examples
","
Dive deep into salesforce lightning components and learn with practical examples
","
1,106 students
",4.1, (166 ratings),https://www.udemy.com/course/lightning-components-learn-by-examples/
"
Clustering & Classification With Machine Learning In Python
","
Harness The Power Of Machine Learning For Unsupervised & Supervised Learning In Python
","
2,705 students
",4.7, (166 ratings),https://www.udemy.com/course/clustering-classification-with-machine-learning-in-python/
"
Intermediate & Advanced Java Programming
","
Take your Java skills to the next level and start building real applications.
","
2,895 students
",3.8, (165 ratings),https://www.udemy.com/course/intermediate-advanced-java-programming/
"
Learn Advanced jQuery
","
Everything you need to know to Build a Tic Tac Toe Game from Scratch Using Advanced jQuery
","
58,436 students
",4.2, (165 ratings),https://www.udemy.com/course/the-learn-jquery-course/
"
Collaboration and Crawling W/ Google's Go (Golang) Language
","
Mastering Go Modules, gRPC, Crawling, and Collaboration with Git
","
2,753 students
",4.6, (165 ratings),https://www.udemy.com/course/golang-tutorial/
"
Master all PHP ideas 2017 to build any project
","
 Learn all practical ideas used in any PHP project to build any web project simply
","
23,318 students
",3.9, (165 ratings),https://www.udemy.com/course/master-all-php-ideas-2017-to-build-any-project/
"
Build Neural Networks In Seconds Using Deep Learning Studio
","
Develop Keras / TensorFlow Deep Learning Models Using A GUI And Without Knowing Python Or Machine Learning
","
528 students
",4.4, (165 ratings),https://www.udemy.com/course/build-neural-networks-in-seconds-using-deep-learning-studio/
"
Introduction to MySQL Database
","
Learn the basics of MySQL during this introductory course.
","
18,334 students
",4.2, (165 ratings),https://www.udemy.com/course/introduction-to-mysql-database-training-course/
"
React - The Complete Guide with React Hook Redux 2020 in 4hr
","
Learn how to create high performance web app with react. Hooks, Redux, React Routing, useContext, Fireabase and more
","
34,492 students
",4.3, (165 ratings),https://www.udemy.com/course/complete-react-course-w-hooks-react-router-redux-usecontext/
"
Python Object Oriented Programming Visually and in under 1hr
","
Learn main concepts of Object Oriented Programming in Python. Learn with visual examples and human to code translation
","
12,556 students
",3.5, (165 ratings),https://www.udemy.com/course/object-oriented-programming-in-python-programming-language/
"
Writing Secure PHP Code - PHP Security Tutorial
","
Create secure PHP code and prevent attacks and exploits in your code - This is an Essential course for all developers
","
4,436 students
",3.9, (165 ratings),https://www.udemy.com/course/writing-secure-php-code/
"
JavaScript for beginners with live examples
","
Javascript: Learn complete javascript from basics concepts to advanced with examples
","
14,783 students
",3.5, (165 ratings),https://www.udemy.com/course/javascript-from-basic-fundamentals-to-advanced/
"
[Active Directory] Management using Windows PowerShell
","
[PowerShell] Simplified practical knowledge for automation & management of [Active Directory] using Windows PowerShell
","
1,648 students
",4.4, (165 ratings),https://www.udemy.com/course/active-directory-management-using-windows-powershell/
"
Angular Universal Masterclass & FREE E-Book
","
Learn Angular Universal, optimize your app Performance, SEO, Social Media
","

1,165 students
",4.6, (165 ratings),https://www.udemy.com/course/angular-universal-course/
"
Complete ASP.NET Core MVC 3.1 - Learn by building projects
","
Learn ASP.NET Core MVC 3 with this hands on course. Develop MVC and REST apps using ASP Core and Entity Framework Core
","
836 students
",4.3, (165 ratings),https://www.udemy.com/course/complete-aspnet-core-31-learn-by-building-projects/
"
The Beginner's JavaScript Course
","
Complete JavaScript guide. Learn basics and advanced of JavaScript from scratch
","
16,624 students
",3.6, (164 ratings),https://www.udemy.com/course/complete-javascript-course-beginner-to-advance-k/
"
Introductory JavaScript Made Easy Training Tutorial
","
An easy-to-follow beginner's guide to the JavaScript programming language.
","
9,381 students
",3.5, (164 ratings),https://www.udemy.com/course/introductory-javascript-made-easy-training-tutorial/
"
Python 3 Crash Course
","
A guide to learn Python from scratch. Hands on lectures added!
","
11,981 students
",2.9, (164 ratings),https://www.udemy.com/course/the-complete-python-course-u/
"
Pass The Certified Blockchain Developer Exam - Ethereum CBDE
","
Want To Become A Certified Ethereum Blockchain Developer? Do This Course To Prepare For The Blockchain Accreditation!
","
1,421 students
",4.0, (164 ratings),https://www.udemy.com/course/ethereum-blockchain-certification/
"
The Complete JavaScript Bootcamp
","
Learn Fundamental of JavaScript, jQuery, AngularJS and NodeJS
","
2,186 students
",4.4, (164 ratings),https://www.udemy.com/course/the-complete-javascript-bootcamp/
"
Learn to make websites with Google's Material Design Lite
","
A complete guide to Google's Front End Web Framework Material Design Lite.
","
1,463 students
",4.0, (164 ratings),https://www.udemy.com/course/learn-googles-material-design-lite/
"
Unity 2D Platformer Game Development Course
","
Learn how to utilize the Unity asset store to learn how to create, and to create stunning 2D games!
","
5,563 students
",4.3, (164 ratings),https://www.udemy.com/course/unitypixelplatformer/
"
VB.NET Masterclass: Learn Visual Basic and VBScript
","
Visual Basic is one of the most powerful languages created by one of the largest companies in the world, Microsoft.
","
18,553 students
",3.4, (164 ratings),https://www.udemy.com/course/visual-basic-series/
"
Element Locators: 60 Minutes Crash Course for CSS & Xpath
","
Learn basic to advance level techniques of CSS and Xpath | Selenium | Katalon | Appium | Jmeter | Watir
","
3,445 students
",3.6, (164 ratings),https://www.udemy.com/course/rspec-for-testers/
"
IT Enterprise Architect: Masterclass
","
Learn how to become an Enterprise Architect: Masterclass. DevOps, TOGAF Organizational Design, ITIL, Agile,Lean Six Sigm
","
4,728 students
",4.3, (164 ratings),https://www.udemy.com/course/enterprise-architect/
"
JavaScript - Become Higly Paid Front End Developer
","
Learn JavaScript from the basics using this tutorial and become highly paid JavaScript developer.
","
796 students
",3.1, (164 ratings),https://www.udemy.com/course/javascript-become-higly-paid-front-end-developer/
"
Develop Full iOS Facebook Clone App in Swift, Xcode and PHP
","
Best Swift Course Ever | Build Complete Facebook Clone | All Features & Functionalities | Build Custom Backend Server
","
1,210 students
",4.7, (163 ratings),https://www.udemy.com/course/create-facebook-swift-xcode-php/
"
Game Character Sculpting For Beginners with Zbrush & Maya
","
Step By Step Guide From Besh Mesh Creation to High Poly Sculpting Using Zbrush, Maya and Marvelous Designer
","
1,212 students
",4.8, (163 ratings),https://www.udemy.com/course/game-character-sculpting-for-beginners/
"
3D Pixel Art for non artist. Crossy Road Modeling. Unity 3D
","
Master 3D pixel art to design characters for Unity3D game engine, cocos2d like Minecraft
","
1,359 students
",4.1, (163 ratings),https://www.udemy.com/course/3d-pixel-art-for-non-artist-crossy-road-modeling-unity-3d/
"
PostgreSQL: Advanced SQL Queries and Data Analysis
","
Learn Practical Hands-on Advanced PostgreSQL Queries and Data Analysis
","
3,027 students
",3.9, (163 ratings),https://www.udemy.com/course/postgresql-advanced-sql-queries-and-data-analysis/
"
Flutter Blog app Using Firestore Build ios & Android App
","
Build App for ios and Android-You will learn how to use Cloud Firestore with Flutter.Build Complete Blog app-ios&Android
","
14,135 students
",4.2, (163 ratings),https://www.udemy.com/course/flutter-blog-app-using-firestore-build-ios-android-app/
"
Python For Beginners 2020 - A Complete Python Bootcamp
","
This Python For Beginners Course Teaches You The Python Language Fast. Includes Python Tutorial With Python 2.7 or 3.
","
9,236 students
",3.0, (163 ratings),https://www.udemy.com/course/learn-python-from-basic-to-advance-using-pycharm/
"
GRUNT js: Automate web development tasks and save your time
","
Save time automating web development tasks like compressing CSS/JS files on fly. Set Grunt and enjoy your free time!
","
29,132 students
",4.1, (163 ratings),https://www.udemy.com/course/gruntjs-automate-web-development-tasks-and-save-your-time/
"
Django | Build & Deploy Fully Featured Web Application
","
Learn to use Python in Django Web Development confidently by creating and deploying a django contact manager website!
","
13,281 students
",3.0, (163 ratings),https://www.udemy.com/course/django-2-for-beginners/
"
Data Warehousing
","
An introductory course about understanding data warehousing, its architecture, flow, applications and modeling.
","
1,095 students
",3.7, (163 ratings),https://www.udemy.com/course/data-warehousing/
"
Comprehensive Introduction to Programming with C#
","
Practical Problem Solving Approach. Learn Programming by Examples and Practical Assignments with C# and Visual Studio
","
16,040 students
",4.0, (163 ratings),https://www.udemy.com/course/comprehensive-introduction-to-programming-with-csharp/
"
Unity By Example : 20+ Mini Projects in Unity
","
Learn Unity Game Development , Build 20+ Mini Projects Using Unity & C# . Learn Unity with this Project Based course
","
2,209 students
",4.5, (162 ratings),https://www.udemy.com/course/unity-game-development-by-example/
"
C Programming On Windows For Beginners
","
Master C Programming On Windows Taught By A Professional Designed For Beginners
","
17,492 students
",4.3, (162 ratings),https://www.udemy.com/course/c-programming-in-windows/
"
Python Pandas Library Full Tutorial
","
Pandas Library
","
19,227 students
",3.9, (162 ratings),https://www.udemy.com/course/python-pandas-library/
"
Applied Machine Learning in R
","
Get the essential machine learning skills and use them in real life situations
","
13,713 students
",4.5, (162 ratings),https://www.udemy.com/course/applied-machine-learning-in-r/
"
Unit, integration and functional Testing in Golang (Go)
","
Everything you'll need to completely test your Go applications
","
1,654 students
",4.3, (162 ratings),https://www.udemy.com/course/unit-integration-and-functional-testing-in-golang-go/
"
Python 3 Guide For Complete Beginners
","
Start python as a beginner and build your python programming foundation from scratch.
","
18,152 students
",2.9, (162 ratings),https://www.udemy.com/course/a-guide-to-learn-python-3-from-scratch/
"
Introduction to Mobile Games Development with Gamesalad
","
Learn to make Apple iOS, Android and desktop video games from scratch without any programming!
","
1,472 students
",4.7, (162 ratings),https://www.udemy.com/course/introduction-to-mobile-games-development/
"
Intermediate Android Development and Kotlin
","
Building high quality Android applications with the latest technologies, software patterns, and languages available
","
773 students
",4.3, (162 ratings),https://www.udemy.com/course/intermediate-android-development-and-kotlin/
"
Performance Testing Using Locust 1.0
","
Learn Python based Modern Load Testing Framework !
","
908 students
",4.4, (162 ratings),https://www.udemy.com/course/performance-testing-using-locust/
"
Appium WinAppDriver UI Automation Testing Windows Apps in C#
","
Windows Application Driver Automation Testing, Appium Windows UI Test Automation, Automated Functional Testing, C# .Net
","
624 students
",4.3, (162 ratings),https://www.udemy.com/course/appium-winappdriver-automation-testing/
"
Node.Js: REST APIs Development with Loopback
","
Step By Step Guide To Building Rest APIs With Loopback, Node.Js, MongoDb, Mysql, And PostgresQL
","
1,273 students
",3.9, (162 ratings),https://www.udemy.com/course/rest-apis-development-with-loopback/
"
Docker & Docker Compose for Beginners
","
Learn how to use Docker with GitHub storage and Digital Ocean deployment
","
4,822 students
",4.5, (162 ratings),https://www.udemy.com/course/docker-for-php-developers/
"
Java for ABSOLUTE beginners! [April 2020 Edition]
","
Learn to code in java from scratch.Go from beginner to learning some of the most essential java basics.
","
13,876 students
",3.4, (162 ratings),https://www.udemy.com/course/the-ultimate-java-bootcamp-learn-from-scratch/
"
Learn Angular JS for Beginners
","
We’ll help you understand the basics of AngularJS thoroughly with a practical “how-to” approach to working with data.
","
3,700 students
",4.2, (161 ratings),https://www.udemy.com/course/learn-angular-js-for-beginners/
"
Essential Docker for Python Flask Development
","
Learn how to effectively use Docker and Docker Compose to develop production ready applications
","
1,048 students
",4.6, (161 ratings),https://www.udemy.com/course/docker-flask-course/
"
Advanced Oracle ADF 12c Course
","
Go more deeply inside ADF and extend your ADF experiences with advanced ADF topics
","
1,261 students
",4.6, (161 ratings),https://www.udemy.com/course/advanced-oracle-adf-12c-course/
"
Build Shopify Store | AliExpress Dropshipping
","
Create your first Shopify dropshipping store, import products from aliexpress. Be successfull in aliexpress dropshipping
","
16,516 students
",4.3, (161 ratings),https://www.udemy.com/course/shopify-dropshipping-store-aliexpress-dropshipping/
"
The Complete Javascript Course for Developers
","
Learn JavaScript Quickly. This JavaScript Class Will Teach You JavaScript Fundamentals And Is Beginner Friendly
","
1,159 students
",4.5, (161 ratings),https://www.udemy.com/course/the-complete-javascript-course-for-developers/
"
Design 11 applications in Java from Scratch
","
Java is the most hottest & in demand skill in every technology sector. Buy this course and master in Java
","
18,847 students
",3.1, (161 ratings),https://www.udemy.com/course/javatutorial/
"
Adobe Captivate - Responsive Custom Quiz Questions
","
Learn to use variables, advanced actions, multi-state objects, and fluid box responsive design
","
902 students
",4.2, (161 ratings),https://www.udemy.com/course/adobe-captivate-2017-responsive-custom-quiz-questions/
"
Setup a Virtual Web Server using Linode or Digital Ocean
","
Deploy, Configure, and Scale a Production Virtual Web Server on Linode or Digital Ocean. Install LAMP Stack + More
","
53,425 students
",4.3, (161 ratings),https://www.udemy.com/course/setup-a-virtual-web-server-using-linode-or-digital-ocean/
"
Unity 3D 2017 - Build , program & publish Crossy Road game
","
Step by step video lessons to create and publish a 3D 8 bit art game like Crossy Road to the app stores. using Unity3D
","
1,671 students
",4.2, (161 ratings),https://www.udemy.com/course/unity-3d-2016-build-program-publish-crossy-road-game/
"
The complete guide to testing javascript & node applications
","
Become job ready for advanced nodejs development by mastering testing from scratch, jest, cypress, mocha and more.
","
9,879 students
",3.9, (161 ratings),https://www.udemy.com/course/the-complete-guide-to-testing-javascript-node-applications/
"
The Complete iOS 10 And Swift 3 Developer Course
","
The BEST online course for learning iOS development with practical approach and clear explanations
","
6,490 students
",4.3, (161 ratings),https://www.udemy.com/course/the-complete-ios10-developer-course/
"
Mastering SharePoint Framework SPFx Development
","
Learn How to Develop SPFx Solutions using React & NoJS Frameworks From Scratch Step By Step
","
874 students
",4.5, (161 ratings),https://www.udemy.com/course/sharepointframeworkspfxdevelopment/
"
Fullstack Asp.Net Core MVC & C# Bootcamp With Real Projects
","
Learn How To Build an E-commerce app Using Asp.Net Core MVC, C#, HTML, CSS, SASS, BootStrap, And JavaScript
","
635 students
",3.2, (161 ratings),https://www.udemy.com/course/fullstack-aspnet-core-mvc-and-c-bootcamp-with-real-project/
"
End to End Integration : Selenium - Maven - Git - Jenkins
","
Code Management using GIT, Build trigger using Jenkins
","
897 students
",4.3, (161 ratings),https://www.udemy.com/course/selenium-maven-git-jenkins/
"
Learn To Program JavaScript (in ten easy steps)
","
The simplest way to learn to program JavaScript - the language of the web.
","
3,114 students
",4.7, (160 ratings),https://www.udemy.com/course/learn-to-program-javascript-in-ten-easy-steps/
"
Variables and Data Types In Python
","
Learn some of the basics of Python from scratch
","
11,423 students
",3.0, (160 ratings),https://www.udemy.com/course/the-ultimate-python-bootcamp-learn-from-scratch/
"
Learning ASP.NET Web API
","
 Accelerate your skills to build a RESTful Web API with ASP.NET Core
","
773 students
",3.8, (160 ratings),https://www.udemy.com/course/learning-aspnet-web-api/
"
Beginning CUDA Programming
","
Learn CUDA programming with GPGPU, kickstart your Big Data and Data Science Career!
","
2,852 students
",3.3, (160 ratings),https://www.udemy.com/course/introduction-to-parallel-programming-using-gpgpu-and-cuda/
"
SQL Server 2017 Express Basics
","
Update Notice 4/3/2018: Course has been updated to SQL Server 2017!
","
1,144 students
",4.3, (160 ratings),https://www.udemy.com/course/basicsqlwithsqlserver2016/
"
Advanced C# Course : Become a Backend Developer
","
Learn how to implement layered architecture, repository, Ninject, Fluent Validation, AOP, Postsharp, web api and more
","
2,696 students
",4.1, (160 ratings),https://www.udemy.com/course/advanced-csharp-course/
"
CSSCasts; CSS libraries Plugins Tips & Tricks 2020
","
Learn Modern CSS, CSS3, CSS4 , libraries, plugins, Grids, frameworks, tips & tricks and Build websites. Updates Weekly
","
3,704 students
",4.2, (160 ratings),https://www.udemy.com/course/csscasts-css-libraries-plugins-tips-tricks-for-developers/
"
Yarn Dependency Management: The Complete Guide
","
Learn to use Yarn for project Dependency Management or Distribute your own packages via the NPM registry.
","
4,311 students
",4.5, (160 ratings),https://www.udemy.com/course/yarn-dependency-management/
